kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad_v1-rodinia-3.4.sm_75.ptx 966 : 1839328 737198972 7310592 0 0 229920 57480 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 965 : 1839328 17807168 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 964 : 1839328 12951256 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 963 : 1839328 730416856 6473632 0 0 229920 57480 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 962 : 1839328 18250040 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 961 : 1839328 702422992 7326464 0 0 229920 57480 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 960 : 1839328 17528256 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 959 : 1839328 16853788 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 958 : 1839328 11545184 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 957 : 1839328 17475488 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 956 : 1839328 17445048 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 955 : 1839328 19218320 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 954 : 1839328 471202108 14848 0 0 57712 57480 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 953 : 1839328 17411312 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 952 : 1839328 16794336 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 951 : 1839328 11447960 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 950 : 1839328 17406344 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 949 : 1839328 17388592 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 948 : 1839328 19481916 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 947 : 1839328 490750800 0 0 0 273816 57480 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 946 : 1839328 17744052 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 945 : 1839328 17804532 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 944 : 1839328 11435996 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 943 : 1839328 11729300 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 942 : 1839328 17819692 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 941 : 1839328 12007784 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 940 : 1839328 17738388 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 939 : 1839328 280278412 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 938 : 1839328 11936636 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 937 : 1839328 11879708 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 936 : 1839328 278820360 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 935 : 1839328 16896092 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 934 : 1839328 11781892 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 932 : 1843200 22232 0 0 0 0 0 0 8 
srad_v1-rodinia-3.4.sm_75.ptx 931 : 1843200 12035296 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 930 : 1843200 11999360 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 929 : 1843200 17565920 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 928 : 1843200 9852416 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 927 : 1843200 11953504 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 926 : 1843200 10511360 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 925 : 1843200 47549248 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 924 : 1843200 47277376 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 923 : 1843200 47300864 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 922 : 1843200 47150176 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 921 : 1843200 46982656 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 920 : 1843200 46876672 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 919 : 1843200 46658560 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 918 : 1843200 46742912 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 917 : 1843200 46954112 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 916 : 1843200 46578944 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 915 : 1843200 45379648 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 887 : 2073600 12786112 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 884 : 2069244 91084040 0 0 0 258660 64665 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 883 : 2069244 20295324 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 882 : 2069244 13871016 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 881 : 2069244 88725160 0 0 0 258660 64665 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 880 : 2069244 19695964 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 879 : 2069244 14349736 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 878 : 2069244 86550792 0 0 0 258660 64665 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 864 : 2069244 0 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 863 : 2069244 11470828 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 847 : 2069244 30305612 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 836 : 2069244 20009724 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 835 : 2069244 19991804 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 834 : 2069244 20078652 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 833 : 2069244 19605052 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 832 : 2069244 19533820 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 831 : 2069244 490915848 11328 0 0 323199 64665 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 830 : 2069244 19601372 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 829 : 2069244 19571420 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 828 : 2069244 22042552 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 827 : 2069244 503156984 16320 0 0 64926 64665 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 826 : 2069244 20140244 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 825 : 2069244 12912932 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 824 : 2069244 19575608 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 823 : 2069244 493336376 0 0 0 323181 64665 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 822 : 2069244 19607548 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 821 : 2069244 19550108 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 820 : 2069244 22059864 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 819 : 2069244 488117212 15936 0 0 64926 64665 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 818 : 2069244 19601692 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 817 : 2069244 18962876 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 815 : 2069244 19512924 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 814 : 2069244 496402700 2944 0 0 323064 64665 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 801 : 2069244 521615632 16640 0 0 308043 64665 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 789 : 2069244 13350552 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 788 : 2069244 13294688 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 787 : 2069244 314506092 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 786 : 2069244 19474548 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 784 : 2073600 24264 0 0 0 0 0 0 9 
srad_v1-rodinia-3.4.sm_75.ptx 783 : 2073600 13461440 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 782 : 2073600 13411040 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 781 : 2073600 19732768 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 780 : 2073600 11382752 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 779 : 2073600 13477024 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 778 : 2073600 11995456 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 777 : 2073600 59365184 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 776 : 2073600 59248352 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 775 : 2073600 59341280 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 774 : 2073600 59049248 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 772 : 2073600 58556736 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 771 : 2073600 58349216 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 492 : 9 45 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 491 : 9 54 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 490 : 9 54 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 489 : 9 81 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 488 : 9 81 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 487 : 9 1269 0 0 0 9 9 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 486 : 9 81 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 485 : 9 81 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 484 : 9 1269 0 0 0 9 9 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 483 : 9 81 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 482 : 9 81 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 479 : 9 81 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 478 : 9 81 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 477 : 9 1269 0 0 0 9 9 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 476 : 9 81 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 475 : 9 81 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 474 : 9 1269 0 0 0 9 9 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 473 : 9 81 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 472 : 9 81 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 459 : 9 45 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 458 : 9 54 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 456 : 9 0 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 455 : 9 54 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 733 : 18 54 0 0 0 18 18 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 732 : 18 54 0 0 0 18 18 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 729 : 18 54 0 18 18 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 728 : 18 54 0 18 18 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 725 : 459 2205 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 724 : 459 2754 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 723 : 459 4131 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 722 : 459 4131 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 721 : 459 4131 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 720 : 459 64719 0 0 0 459 459 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 719 : 459 4131 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 718 : 459 64719 0 0 0 459 459 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 717 : 459 4131 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 716 : 459 64719 0 0 0 459 459 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 715 : 459 4131 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 714 : 459 64719 0 0 0 459 459 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 713 : 459 4131 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 712 : 459 64719 0 0 0 459 459 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 711 : 459 4131 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 710 : 459 64719 0 0 0 459 459 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 709 : 459 4131 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 708 : 459 64719 0 0 0 459 459 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 707 : 459 4131 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 706 : 459 4131 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 705 : 459 64719 0 0 0 459 459 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 704 : 459 4131 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 701 : 18 108 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 700 : 18 108 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 699 : 18 162 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 698 : 18 162 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 697 : 18 162 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 695 : 18 0 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 694 : 18 108 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 691 : 9 54 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 453 : 18 45 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 570 : 129312 5417106 0 64656 64656 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 569 : 129312 5365520 0 64656 64656 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 568 : 129312 1197462 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 567 : 129312 699688 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 566 : 129312 1919466 0 64656 64656 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 564 : 129312 5260694 0 64656 64656 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 563 : 129312 5042760 0 64656 64656 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 538 : 2068992 10117016 0 0 0 0 0 0 64656 
srad_v1-rodinia-3.4.sm_75.ptx 528 : 517248 4673520 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 527 : 517248 2622760 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 526 : 517248 3470384 0 64656 64656 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 525 : 517248 4668880 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 524 : 517248 19075424 0 64656 64656 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 523 : 517248 18363232 0 64656 64656 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 522 : 517248 4753296 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 521 : 517248 3018344 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 520 : 517248 3150312 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 518 : 2068992 8637072 0 0 0 0 0 0 64656 
srad_v1-rodinia-3.4.sm_75.ptx 517 : 2068992 12497216 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 516 : 2068992 12523104 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 515 : 2068992 10604512 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 512 : 1034496 5046256 0 64656 64656 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 511 : 1034496 9342384 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 510 : 1034496 33772800 0 64656 64656 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 509 : 1034496 33136576 0 64656 64656 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 508 : 1034496 9354096 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 507 : 1034496 5348560 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 506 : 1034496 6391152 0 64656 64656 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 505 : 1034496 9359904 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 877 : 2069244 20177372 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 168 : 2078208 15425056 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 504 : 1034496 32210656 0 64656 64656 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 876 : 2069244 13710472 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 167 : 2078208 0 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 503 : 1034496 31470496 0 64656 64656 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 875 : 2069244 83861960 0 0 0 258660 64665 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 166 : 2078208 21486016 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 502 : 1034496 9407808 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 874 : 2069244 19606492 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 165 : 2078208 14753792 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 501 : 1034496 5831104 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 873 : 2069244 14151112 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 164 : 2078208 20647424 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 500 : 1034496 6366032 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 872 : 2069244 78730792 0 0 0 258660 64665 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 163 : 2078208 20060672 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 498 : 2068992 5713968 0 0 0 0 0 0 64656 
srad_v1-rodinia-3.4.sm_75.ptx 870 : 2069244 13044200 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 161 : 2078208 14279520 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 497 : 2068992 12873440 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 160 : 2078208 19785888 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 496 : 2068992 13081600 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 159 : 2078208 13509984 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 871 : 2069244 19701596 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 162 : 2078208 14346464 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 495 : 2068992 19628832 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 867 : 2069244 13485512 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 158 : 2078208 12729856 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 866 : 2069244 13323496 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 157 : 2078208 10873120 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 156 : 2078208 10692928 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 862 : 2069244 13459144 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 153 : 2073294 13538114 0 64800 64800 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 861 : 2069244 13455432 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 152 : 2073294 19035026 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 860 : 2069244 55201628 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 151 : 2073294 10931960 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 859 : 2069244 30427532 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 150 : 2073294 359577144 1153856 0 0 262710 64800 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 858 : 2069244 13417512 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 149 : 2073294 19045796 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 565 : 129312 1193004 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 773 : 2073600 58785088 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 64 : 230400 1388352 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 852 : 2069244 20017660 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 143 : 2073294 370400178 1120032 0 0 262710 64800 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 562 : 129312 1230958 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 770 : 2073600 57963520 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 61 : 229916 5215752 0 0 0 28740 7185 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 398 : 55296 335392 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 849 : 2069244 12948936 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 140 : 2073294 13127576 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 561 : 129312 798904 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 769 : 2073600 57623392 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 60 : 229916 2178364 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 397 : 55296 333056 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 848 : 2069244 13311240 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 139 : 2073294 19760122 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 560 : 129312 816018 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 768 : 2073600 57338624 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 59 : 229916 5915804 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 396 : 55296 8495008 0 0 0 0 0 0 0 
srad_v1-rodinia-3.4.sm_75.ptx 767 : 2073600 57236864 0 0 0 0 0 0 0 
